LOCATION,TIME,SHPRICE
LVA,2022-Q1,255.6366
LVA,2022-Q2,224.1083
LVA,2022-Q3,235.3887
LVA,2022-Q4,231.797
LVA,2023-Q1,248.5168
LVA,2023-Q2,243.5337
LVA,2023-Q3,284.5578
RUS,1997-Q4,5.096314
RUS,1998-Q1,4.347915
RUS,1998-Q2,3.535398
RUS,1998-Q3,1.818289
RUS,1998-Q4,2.247818
RUS,1999-Q1,3.556301
RUS,1999-Q2,6.257872
RUS,1999-Q3,6.787551
RUS,1999-Q4,6.97031
RUS,2000-Q1,12.59128
RUS,2000-Q2,13.60754
RUS,2000-Q3,12.6655
RUS,2000-Q4,10.34958
RUS,2001-Q1,9.800984
RUS,2001-Q2,11.52634
RUS,2001-Q3,11.53802
RUS,2001-Q4,11.93245
RUS,2002-Q1,15.97511
RUS,2002-Q2,19.42781
RUS,2002-Q3,17.55461
RUS,2002-Q4,18.35179
RUS,2003-Q1,19.46541
RUS,2003-Q2,23.44217
RUS,2003-Q3,27.507
RUS,2003-Q4,30.00954
RUS,2004-Q1,33.95166
RUS,2004-Q2,34.2414
RUS,2004-Q3,31.896
RUS,2004-Q4,35.46981
RUS,2005-Q1,34.58517
RUS,2005-Q2,35.96082
RUS,2005-Q3,44.33073
RUS,2005-Q4,54.3512
RUS,2006-Q1,72.36852
RUS,2006-Q2,80.20487
RUS,2006-Q3,82.48517
RUS,2006-Q4,89.63181
RUS,2007-Q1,98.44682
RUS,2007-Q2,98.99126
RUS,2007-Q3,100.8811
RUS,2007-Q4,110.2378
RUS,2008-Q1,100.563
RUS,2008-Q2,105.5343
RUS,2008-Q3,81.68621
RUS,2008-Q4,38.44555
RUS,2009-Q1,40.08463
RUS,2009-Q2,58.98442
RUS,2009-Q3,63.75003
RUS,2009-Q4,78.09933
RUS,2010-Q1,82.70444
RUS,2010-Q2,82.18533
RUS,2010-Q3,82.21561
RUS,2010-Q4,93.23433
RUS,2011-Q1,103.2279
RUS,2011-Q2,100.7861
RUS,2011-Q3,92.94459
RUS,2011-Q4,84.82661
RUS,2012-Q1,91.241
RUS,2012-Q2,82.75591
RUS,2012-Q3,85.68969
RUS,2012-Q4,85.59074
RUS,2013-Q1,89.05827
RUS,2013-Q2,81.1384
RUS,2013-Q3,83.39871
RUS,2013-Q4,88.62684
RUS,2014-Q1,84.58694
RUS,2014-Q2,83.41592
RUS,2014-Q3,84.9982
RUS,2014-Q4,86.60818
RUS,2015-Q1,98.50381
RUS,2015-Q2,99.04114
RUS,2015-Q3,99.03698
RUS,2015-Q4,103.4181
RUS,2016-Q1,106.0112
RUS,2016-Q2,113.2119
RUS,2016-Q3,116.59
RUS,2016-Q4,122.837
RUS,2017-Q1,126.3437
RUS,2017-Q2,115.2632
RUS,2017-Q3,117.6694
RUS,2017-Q4,125.3516
RUS,2018-Q1,134.8347
RUS,2018-Q2,134.8256
RUS,2018-Q3,138.3114
RUS,2018-Q4,141.2558
RUS,2019-Q1,147.0078
RUS,2019-Q2,156.2442
RUS,2019-Q3,162.7177
RUS,2019-Q4,172.2616
RUS,2020-Q1,171.4619
RUS,2020-Q2,159.0361
RUS,2020-Q3,173.2298
RUS,2020-Q4,179.1108
RUS,2021-Q1,203.7118
RUS,2021-Q2,218.4118
RUS,2021-Q3,231.5522
RUS,2021-Q4,238.6947
RUS,2022-Q1,185.1591
RUS,2022-Q2,142.2001
RUS,2022-Q3,131.0476
RUS,2022-Q4,126.3809
RUS,2023-Q1,133.6002
RUS,2023-Q2,157.2565
RUS,2023-Q3,181.5962
SVN,1995-Q1,37.46817
SVN,1995-Q2,33.92369
SVN,1995-Q3,34.35277
SVN,1995-Q4,44.93129
SVN,1996-Q1,43.32174
SVN,1996-Q2,32.46156
SVN,1996-Q3,29.86167
SVN,1996-Q4,35.94809
SVN,1997-Q1,43.50374
SVN,1997-Q2,39.67762
SVN,1997-Q3,46.93231
SVN,1997-Q4,42.21752
SVN,1998-Q1,46.04771
SVN,1998-Q2,51.08075
SVN,1998-Q3,55.20988
SVN,1998-Q4,50.97094
SVN,1999-Q1,57.20377
SVN,1999-Q2,53.29325
SVN,1999-Q3,57.01059
SVN,1999-Q4,55.60743
SVN,2000-Q1,54.9323
SVN,2000-Q2,50.59168
SVN,2000-Q3,50.91095
SVN,2000-Q4,53.09092
SVN,2001-Q1,55.03397
SVN,2001-Q2,53.71928
SVN,2001-Q3,59.63691
SVN,2001-Q4,64.19715
SVN,2002-Q1,70.85296
SVN,2002-Q2,86.57434
SVN,2002-Q3,94.04153
SVN,2002-Q4,104.0212
SVN,2003-Q1,98.66786
SVN,2003-Q2,95.80564
SVN,2003-Q3,102.7411
SVN,2003-Q4,117.2454
SVN,2004-Q1,129.0857
SVN,2004-Q2,137.5646
SVN,2004-Q3,145.4202
SVN,2004-Q4,148.1269
SVN,2005-Q1,152.4451
SVN,2005-Q2,139.8971
SVN,2005-Q3,138.1584
SVN,2005-Q4,140.0364
SVN,2006-Q1,135.3623
SVN,2006-Q2,151.6673
SVN,2006-Q3,168.1176
SVN,2006-Q4,189.3064
SVN,2007-Q1,218.1607
SVN,2007-Q2,264.1428
SVN,2007-Q3,338.9568
SVN,2007-Q4,336.8319
SVN,2008-Q1,295.2131
SVN,2008-Q2,246.1555
SVN,2008-Q3,219.2059
SVN,2008-Q4,141.801
SVN,2009-Q1,117.7725
SVN,2009-Q2,127.8733
SVN,2009-Q3,137.9848
SVN,2009-Q4,138.8041
SVN,2010-Q1,131.2236
SVN,2010-Q2,122.7327
SVN,2010-Q3,110.7776
SVN,2010-Q4,112.8154
SVN,2011-Q1,111.4597
SVN,2011-Q2,103.8894
SVN,2011-Q3,91.47604
SVN,2011-Q4,81.95235
SVN,2012-Q1,77.28835
SVN,2012-Q2,76.65134
SVN,2012-Q3,69.82262
SVN,2012-Q4,80.21379
SVN,2013-Q1,84.84832
SVN,2013-Q2,81.99837
SVN,2013-Q3,83.79768
SVN,2013-Q4,84.74245
SVN,2014-Q1,93.69347
SVN,2014-Q2,103.4816
SVN,2014-Q3,108.1313
SVN,2014-Q4,107.6877
SVN,2015-Q1,105.8433
SVN,2015-Q2,106.4173
SVN,2015-Q3,95.2998
SVN,2015-Q4,92.43958
SVN,2016-Q1,92.36363
SVN,2016-Q2,94.52254
SVN,2016-Q3,96.52734
SVN,2016-Q4,96.52198
SVN,2017-Q1,102.0888
SVN,2017-Q2,105.2487
SVN,2017-Q3,108.1778
SVN,2017-Q4,106.3945
SVN,2018-Q1,109.7926
SVN,2018-Q2,116.2774
SVN,2018-Q3,116.7741
SVN,2018-Q4,108.7804
SVN,2019-Q1,113.0039
SVN,2019-Q2,117.5974
SVN,2019-Q3,115.8816
SVN,2019-Q4,118.962
SVN,2020-Q1,120.5952
SVN,2020-Q2,109.3825
SVN,2020-Q3,114.1028
SVN,2020-Q4,114.7532
SVN,2021-Q1,128.1418
SVN,2021-Q2,145.9951
SVN,2021-Q3,156.6722
SVN,2021-Q4,162.1429
SVN,2022-Q1,164.9397
SVN,2022-Q2,155.1288
SVN,2022-Q3,149.1515
SVN,2022-Q4,138.7724
SVN,2023-Q1,154.9081
SVN,2023-Q2,164.4676
SVN,2023-Q3,161.2352
ZAF,1995-Q1,11.06146
ZAF,1995-Q2,11.35862
ZAF,1995-Q3,11.35293
ZAF,1995-Q4,12.28972
ZAF,1996-Q1,13.93426
ZAF,1996-Q2,13.99405
ZAF,1996-Q3,13.82182
ZAF,1996-Q4,13.82936
ZAF,1997-Q1,14.20132
ZAF,1997-Q2,14.59061
ZAF,1997-Q3,15.1152
ZAF,1997-Q4,13.59445
ZAF,1998-Q1,14.02627
ZAF,1998-Q2,16.16823
ZAF,1998-Q3,12.66566
ZAF,1998-Q4,11.54084
ZAF,1999-Q1,12.63419
ZAF,1999-Q2,14.38464
ZAF,1999-Q3,14.75793
ZAF,1999-Q4,15.6812
ZAF,2000-Q1,15.88262
ZAF,2000-Q2,14.17077
ZAF,2000-Q3,15.4607
ZAF,2000-Q4,15.48026
ZAF,2001-Q1,16.84106
ZAF,2001-Q2,17.20448
ZAF,2001-Q3,16.33186
ZAF,2001-Q4,17.76541
ZAF,2002-Q1,20.89424
ZAF,2002-Q2,21.63717
ZAF,2002-Q3,18.7396
ZAF,2002-Q4,18.31808
ZAF,2003-Q1,16.68664
ZAF,2003-Q2,15.74021
ZAF,2003-Q3,17.37506
ZAF,2003-Q4,18.82779
ZAF,2004-Q1,20.89607
ZAF,2004-Q2,20.03309
ZAF,2004-Q3,20.69416
ZAF,2004-Q4,23.44108
ZAF,2005-Q1,25.28303
ZAF,2005-Q2,25.97455
ZAF,2005-Q3,29.87844
ZAF,2005-Q4,32.73523
ZAF,2006-Q1,37.19722
ZAF,2006-Q2,39.80732
ZAF,2006-Q3,41.16623
ZAF,2006-Q4,45.65584
ZAF,2007-Q1,49.69635
ZAF,2007-Q2,54.84279
ZAF,2007-Q3,55.20486
ZAF,2007-Q4,58.23117
ZAF,2008-Q1,55.58476
ZAF,2008-Q2,60.63162
ZAF,2008-Q3,51.52029
ZAF,2008-Q4,39.68092
ZAF,2009-Q1,39.19857
ZAF,2009-Q2,42.00688
ZAF,2009-Q3,47.0662
ZAF,2009-Q4,51.46631
ZAF,2010-Q1,53.14111
ZAF,2010-Q2,53.7645
ZAF,2010-Q3,53.76392
ZAF,2010-Q4,59.80929
ZAF,2011-Q1,61.84868
ZAF,2011-Q2,61.61312
ZAF,2011-Q3,59.30272
ZAF,2011-Q4,61.2948
ZAF,2012-Q1,65.1742
ZAF,2012-Q2,65.19279
ZAF,2012-Q3,67.86577
ZAF,2012-Q4,72.70175
ZAF,2013-Q1,77.83617
ZAF,2013-Q2,76.91773
ZAF,2013-Q3,81.37687
ZAF,2013-Q4,86.29812
ZAF,2014-Q1,89.91861
ZAF,2014-Q2,95.49362
ZAF,2014-Q3,99.03303
ZAF,2014-Q4,94.88963
ZAF,2015-Q1,99.40874
ZAF,2015-Q2,102.6041
ZAF,2015-Q3,98.03608
ZAF,2015-Q4,99.95105
ZAF,2016-Q1,96.10081
ZAF,2016-Q2,101.5866
ZAF,2016-Q3,101.5408
ZAF,2016-Q4,97.73019
ZAF,2017-Q1,100.7055
ZAF,2017-Q2,102.2075
ZAF,2017-Q3,106.301
ZAF,2017-Q4,113.3814
ZAF,2018-Q1,113.2675
ZAF,2018-Q2,110.351
ZAF,2018-Q3,110.3882
ZAF,2018-Q4,101.0234
ZAF,2019-Q1,105.6411
ZAF,2019-Q2,111.3086
ZAF,2019-Q3,108.3012
ZAF,2019-Q4,108.3027
ZAF,2020-Q1,102.4314
ZAF,2020-Q2,97.95732
ZAF,2020-Q3,107.6038
ZAF,2020-Q4,109.5773
ZAF,2021-Q1,126.0993
ZAF,2021-Q2,129.5725
ZAF,2021-Q3,128.4697
ZAF,2021-Q4,133.4909
ZAF,2022-Q1,144.4962
ZAF,2022-Q2,135.3647
ZAF,2022-Q3,130.7303
ZAF,2022-Q4,135.7311
ZAF,2023-Q1,150.3441
ZAF,2023-Q2,149.1557
ZAF,2023-Q3,145.4645
EA19,1995-Q1,35.05408
EA19,1995-Q2,36.16748
EA19,1995-Q3,37.91926
EA19,1995-Q4,37.42142
EA19,1996-Q1,40.63826
EA19,1996-Q2,42.67321
EA19,1996-Q3,41.94109
EA19,1996-Q4,45.01239
EA19,1997-Q1,51.65969
EA19,1997-Q2,55.97625
EA19,1997-Q3,63.31775
EA19,1997-Q4,61.961
EA19,1998-Q1,71.38404
EA19,1998-Q2,84.95979
EA19,1998-Q3,82.7981
EA19,1998-Q4,75.46738
EA19,1999-Q1,85.65531
EA19,1999-Q2,89.37482
EA19,1999-Q3,90.83158
EA19,1999-Q4,99.43939
EA19,2000-Q1,120.5449
EA19,2000-Q2,120.9693
EA19,2000-Q3,120.8782
EA19,2000-Q4,113.3808
EA19,2001-Q1,104.536
EA19,2001-Q2,101.2887
EA19,2001-Q3,87.61252
EA19,2001-Q4,83.92583
EA19,2002-Q1,86.2841
EA19,2002-Q2,82.18186
EA19,2002-Q3,64.02474
EA19,2002-Q4,59.62888
EA19,2003-Q1,54.18606
EA19,2003-Q2,57.39086
EA19,2003-Q3,62.24971
EA19,2003-Q4,65.40735
EA19,2004-Q1,70.64581
EA19,2004-Q2,70.09533
EA19,2004-Q3,68.50014
EA19,2004-Q4,72.6952
EA19,2005-Q1,77.50043
EA19,2005-Q2,78.62
EA19,2005-Q3,85.13542
EA19,2005-Q4,88.4425
EA19,2006-Q1,97.54384
EA19,2006-Q2,97.85655
EA19,2006-Q3,98.29989
EA19,2006-Q4,107.6181
EA19,2007-Q1,113.0586
EA19,2007-Q2,120.4092
EA19,2007-Q3,116.8765
EA19,2007-Q4,117.2368
EA19,2008-Q1,101.3944
EA19,2008-Q2,99.83099
EA19,2008-Q3,86.95107
EA19,2008-Q4,64.15069
EA19,2009-Q1,56.18829
EA19,2009-Q2,61.91837
EA19,2009-Q3,69.49405
EA19,2009-Q4,75.26661
EA19,2010-Q1,75.1605
EA19,2010-Q2,73.42944
EA19,2010-Q3,72.85595
EA19,2010-Q4,76.73455
EA19,2011-Q1,80.19143
EA19,2011-Q2,79.00607
EA19,2011-Q3,66.42436
EA19,2011-Q4,62.45874
EA19,2012-Q1,68.43736
EA19,2012-Q2,63.02101
EA19,2012-Q3,67.10144
EA19,2012-Q4,70.8614
EA19,2013-Q1,75.23227
EA19,2013-Q2,76.20316
EA19,2013-Q3,79.2749
EA19,2013-Q4,85.65755
EA19,2014-Q1,88.66734
EA19,2014-Q2,91.62624
EA19,2014-Q3,89.61044
EA19,2014-Q4,87.97679
EA19,2015-Q1,98.6345
EA19,2015-Q2,104.8379
EA19,2015-Q3,98.61504
EA19,2015-Q4,97.9126
EA19,2016-Q1,88.71629
EA19,2016-Q2,89.37287
EA19,2016-Q3,89.97425
EA19,2016-Q4,93.12758
EA19,2017-Q1,100.2436
EA19,2017-Q2,107.0575
EA19,2017-Q3,106.0751
EA19,2017-Q4,109.7624
EA19,2018-Q1,108.0072
EA19,2018-Q2,108.4033
EA19,2018-Q3,106.9188
EA19,2018-Q4,97.74445
EA19,2019-Q1,99.25029
EA19,2019-Q2,104.6563
EA19,2019-Q3,105.1059
EA19,2019-Q4,110.6676
EA19,2020-Q1,105.0251
EA19,2020-Q2,92.33504
EA19,2020-Q3,101.3379
EA19,2020-Q4,105.4482
EA19,2021-Q1,115.5847
EA19,2021-Q2,125.2714
EA19,2021-Q3,129.8659
EA19,2021-Q4,131.8619
EA19,2022-Q1,125.9294
EA19,2022-Q2,116.2318
EA19,2022-Q3,110.5344
EA19,2022-Q4,113.2908
EA19,2023-Q1,125.7743
EA19,2023-Q2,128.4063
EA19,2023-Q3,127.3807
BGR,2000-Q4,22.79843
BGR,2001-Q1,19.89034
BGR,2001-Q2,16.39234
BGR,2001-Q3,20.16774
BGR,2001-Q4,20.66213
BGR,2002-Q1,25.13558
BGR,2002-Q2,26.72762
BGR,2002-Q3,29.91592
BGR,2002-Q4,35.43785
BGR,2003-Q1,46.10741
BGR,2003-Q2,51.84143
BGR,2003-Q3,71.61098
BGR,2003-Q4,93.7528
BGR,2004-Q1,95.3027
BGR,2004-Q2,102.3022
BGR,2004-Q3,115.4936
BGR,2004-Q4,130.1886
BGR,2005-Q1,161.6986
BGR,2005-Q2,165.4375
BGR,2005-Q3,170.713
BGR,2005-Q4,176.7377
BGR,2006-Q1,182.254
BGR,2006-Q2,185.2281
BGR,2006-Q3,195.9714
BGR,2006-Q4,235.5716
BGR,2007-Q1,277.0918
BGR,2007-Q2,276.049
BGR,2007-Q3,336.5753
BGR,2007-Q4,380.104
BGR,2008-Q1,298.7968
BGR,2008-Q2,250.5658
BGR,2008-Q3,210.5421
BGR,2008-Q4,96.86876
BGR,2009-Q1,61.01306
BGR,2009-Q2,74.48326
BGR,2009-Q3,88.79128
BGR,2009-Q4,95.21422
BGR,2010-Q1,90.41913
BGR,2010-Q2,83.5355
BGR,2010-Q3,80.27135
BGR,2010-Q4,75.47416
BGR,2011-Q1,87.83128
BGR,2011-Q2,90.89527
BGR,2011-Q3,81.68642
BGR,2011-Q4,68.57087
BGR,2012-Q1,65.84747
BGR,2012-Q2,63.04963
BGR,2012-Q3,65.80534
BGR,2012-Q4,69.106
BGR,2013-Q1,80.16953
BGR,2013-Q2,86.99768
BGR,2013-Q3,94.68541
BGR,2013-Q4,98.10194
BGR,2014-Q1,119.7718
BGR,2014-Q2,124.2081
BGR,2014-Q3,115.0821
BGR,2014-Q4,110.5068
BGR,2015-Q1,104.8205
BGR,2015-Q2,104.0923
BGR,2015-Q3,97.82595
BGR,2015-Q4,93.26121
BGR,2016-Q1,94.31251
BGR,2016-Q2,93.51122
BGR,2016-Q3,98.19816
BGR,2016-Q4,114.5814
BGR,2017-Q1,128.789
BGR,2017-Q2,140.1748
BGR,2017-Q3,148.9813
BGR,2017-Q4,141.0182
BGR,2018-Q1,145.4194
BGR,2018-Q2,136.1593
BGR,2018-Q3,132.9267
BGR,2018-Q4,126.1414
BGR,2019-Q1,121.9524
BGR,2019-Q2,121.3112
BGR,2019-Q3,121.7431
BGR,2019-Q4,117.0576
BGR,2020-Q1,112.0701
BGR,2020-Q2,94.78373
BGR,2020-Q3,91.78996
BGR,2020-Q4,90.61015
BGR,2021-Q1,102.8696
BGR,2021-Q2,111.1957
BGR,2021-Q3,119.5654
BGR,2021-Q4,126.9911
BGR,2022-Q1,129.5369
BGR,2022-Q2,130.1521
BGR,2022-Q3,127.8016
BGR,2022-Q4,124.9279
BGR,2023-Q1,129.44
BGR,2023-Q2,135.4549
BGR,2023-Q3,150.4785
ROU,1997-Q4,11.32592
ROU,1998-Q1,10.66225
ROU,1998-Q2,10.11888
ROU,1998-Q3,6.333518
ROU,1998-Q4,4.745613
ROU,1999-Q1,5.237954
ROU,1999-Q2,5.295403
ROU,1999-Q3,7.246157
ROU,1999-Q4,7.150238
ROU,2000-Q1,7.902905
ROU,2000-Q2,7.323696
ROU,2000-Q3,7.597691
ROU,2000-Q4,7.245695
ROU,2001-Q1,8.286903
ROU,2001-Q2,8.021729
ROU,2001-Q3,9.800503
ROU,2001-Q4,10.10382
ROU,2002-Q1,10.96358
ROU,2002-Q2,15.9801
ROU,2002-Q3,18.81601
ROU,2002-Q4,22.64266
ROU,2003-Q1,23.92166
ROU,2003-Q2,24.47293
ROU,2003-Q3,25.59837
ROU,2003-Q4,27.61701
ROU,2004-Q1,35.60161
ROU,2004-Q2,39.98964
ROU,2004-Q3,44.99008
ROU,2004-Q4,53.75616
ROU,2005-Q1,78.07674
ROU,2005-Q2,68.60094
ROU,2005-Q3,77.58222
ROU,2005-Q4,89.92118
ROU,2006-Q1,107.9752
ROU,2006-Q2,99.10401
ROU,2006-Q3,106.1357
ROU,2006-Q4,112.9608
ROU,2007-Q1,119.7528
ROU,2007-Q2,121.4945
ROU,2007-Q3,139.1186
ROU,2007-Q4,132.5282
ROU,2008-Q1,106.314
ROU,2008-Q2,99.25179
ROU,2008-Q3,77.46483
ROU,2008-Q4,43.45667
ROU,2009-Q1,31.89148
ROU,2009-Q2,43.38037
ROU,2009-Q3,55.58523
ROU,2009-Q4,64.41791
ROU,2010-Q1,73.65074
ROU,2010-Q2,73.78149
ROU,2010-Q3,70.46625
ROU,2010-Q4,71.87067
ROU,2011-Q1,79.53062
ROU,2011-Q2,79.04867
ROU,2011-Q3,67.75595
ROU,2011-Q4,60.99433
ROU,2012-Q1,68.38905
ROU,2012-Q2,67.60549
ROU,2012-Q3,65.95256
ROU,2012-Q4,67.29464
ROU,2013-Q1,77.41213
ROU,2013-Q2,74.88462
ROU,2013-Q3,78.622
ROU,2013-Q4,85.69779
ROU,2014-Q1,88.66209
ROU,2014-Q2,91.0874
ROU,2014-Q3,97.43131
ROU,2014-Q4,96.3769
ROU,2015-Q1,98.12085
ROU,2015-Q2,102.4982
ROU,2015-Q3,101.133
ROU,2015-Q4,98.24794
ROU,2016-Q1,89.60475
ROU,2016-Q2,90.27059
ROU,2016-Q3,94.37239
ROU,2016-Q4,95.57288
ROU,2017-Q1,105.9878
ROU,2017-Q2,115.8389
ROU,2017-Q3,113.0844
ROU,2017-Q4,108.1953
ROU,2018-Q1,115.6834
ROU,2018-Q2,117.9354
ROU,2018-Q3,112.8999
ROU,2018-Q4,116.3568
ROU,2019-Q1,105.0966
ROU,2019-Q2,116.3887
ROU,2019-Q3,126.7676
ROU,2019-Q4,134.7997
ROU,2020-Q1,129.7877
ROU,2020-Q2,115.719
ROU,2020-Q3,121.649
ROU,2020-Q4,126.6039
ROU,2021-Q1,144.6618
ROU,2021-Q2,158.8059
ROU,2021-Q3,168.0229
ROU,2021-Q4,175.1985
ROU,2022-Q1,178.3989
ROU,2022-Q2,172.8811
ROU,2022-Q3,166.9554
ROU,2022-Q4,158.3244
ROU,2023-Q1,169.2965
ROU,2023-Q2,169.9681
ROU,2023-Q3,185.0993
HRV,1997-Q1,58.28365
HRV,1997-Q2,58.6987
HRV,1997-Q3,67.82575
HRV,1997-Q4,56.11842
HRV,1998-Q1,57.18745
HRV,1998-Q2,49.77456
HRV,1998-Q3,35.02931
HRV,1998-Q4,38.89174
HRV,1999-Q1,42.64048
HRV,1999-Q2,41.98919
HRV,1999-Q3,35.61816
HRV,1999-Q4,36.56445
HRV,2000-Q1,49.72889
HRV,2000-Q2,49.05833
HRV,2000-Q3,47.11797
HRV,2000-Q4,50.95824
HRV,2001-Q1,53.63467
HRV,2001-Q2,56.29184
HRV,2001-Q3,56.92
HRV,2001-Q4,57.67533
HRV,2002-Q1,70.21739
HRV,2002-Q2,69.66631
HRV,2002-Q3,63.71822
HRV,2002-Q4,66.19715
HRV,2003-Q1,61.74413
HRV,2003-Q2,66.06631
HRV,2003-Q3,65.50675
HRV,2003-Q4,67.71206
HRV,2004-Q1,68.12923
HRV,2004-Q2,66.64072
HRV,2004-Q3,73.27034
HRV,2004-Q4,88.96419
HRV,2005-Q1,112.7623
HRV,2005-Q2,102.7358
HRV,2005-Q3,112.0228
HRV,2005-Q4,116.5455
HRV,2006-Q1,128.5569
HRV,2006-Q2,148.7789
HRV,2006-Q3,176.0188
HRV,2006-Q4,187.3722
HRV,2007-Q1,227.3195
HRV,2007-Q2,277.9557
HRV,2007-Q3,285.9001
HRV,2007-Q4,289.4205
HRV,2008-Q1,242.2961
HRV,2008-Q2,219.0559
HRV,2008-Q3,195.0683
HRV,2008-Q4,106.3903
HRV,2009-Q1,87.03326
HRV,2009-Q2,108.5617
HRV,2009-Q3,117.2567
HRV,2009-Q4,119.7698
HRV,2010-Q1,124.9454
HRV,2010-Q2,115.6676
HRV,2010-Q3,108.2943
HRV,2010-Q4,111.1316
HRV,2011-Q1,131.4916
HRV,2011-Q2,129.9429
HRV,2011-Q3,116.8085
HRV,2011-Q4,102.5493
HRV,2012-Q1,103.0504
HRV,2012-Q2,99.4861
HRV,2012-Q3,98.14403
HRV,2012-Q4,101.2646
HRV,2013-Q1,112.5677
HRV,2013-Q2,108.0411
HRV,2013-Q3,105.988
HRV,2013-Q4,102.7181
HRV,2014-Q1,103.2241
HRV,2014-Q2,100.4748
HRV,2014-Q3,107.5986
HRV,2014-Q4,103.593
HRV,2015-Q1,100.6434
HRV,2015-Q2,100.5573
HRV,2015-Q3,100.6264
HRV,2015-Q4,98.17294
HRV,2016-Q1,94.34288
HRV,2016-Q2,97.67484
HRV,2016-Q3,106.6273
HRV,2016-Q4,114.6799
HRV,2017-Q1,122.4142
HRV,2017-Q2,108.5143
HRV,2017-Q3,107.7017
HRV,2017-Q4,107.7582
HRV,2018-Q1,106.5414
HRV,2018-Q2,105.5951
HRV,2018-Q3,104.5216
HRV,2018-Q4,101.3022
HRV,2019-Q1,103.2533
HRV,2019-Q2,107.3713
HRV,2019-Q3,110.7568
HRV,2019-Q4,115.7095
HRV,2020-Q1,103.7707
HRV,2020-Q2,92.51369
HRV,2020-Q3,92.47862
HRV,2020-Q4,98.32111
HRV,2021-Q1,107.8782
HRV,2021-Q2,112.9899
HRV,2021-Q3,115.8632
HRV,2021-Q4,119.2823
HRV,2022-Q1,119.765
HRV,2022-Q2,116.8797
HRV,2022-Q3,112.3363
HRV,2022-Q4,115.6324
HRV,2023-Q1,129.0251
HRV,2023-Q2,135.1278
CRI,1995-Q1,9.836787
CRI,1995-Q2,10.36722
CRI,1995-Q3,10.98862
CRI,1995-Q4,11.70507
CRI,1996-Q1,12.67114
CRI,1996-Q2,13.32005
CRI,1996-Q3,13.67485
CRI,1996-Q4,13.5183
CRI,1997-Q1,14.25052
CRI,1997-Q2,15.03732
CRI,1997-Q3,14.48485
CRI,1997-Q4,15.70405
CRI,1998-Q1,17.51643
CRI,1998-Q2,20.71401
CRI,1998-Q3,21.92657
CRI,1998-Q4,21.35526
CRI,1999-Q1,22.71195
CRI,1999-Q2,26.60066
CRI,1999-Q3,29.4628
CRI,1999-Q4,31.039
CRI,2000-Q1,37.40505
CRI,2000-Q2,33.59594
CRI,2000-Q3,32.66727
CRI,2000-Q4,34.20621
CRI,2001-Q1,37.03696
CRI,2001-Q2,40.14666
CRI,2001-Q3,40.85749
CRI,2001-Q4,40.93533
CRI,2002-Q1,41.82092
CRI,2002-Q2,41.73281
CRI,2002-Q3,42.65021
CRI,2002-Q4,42.18316
CRI,2003-Q1,41.78364
CRI,2003-Q2,41.03139
CRI,2003-Q3,40.27759
CRI,2003-Q4,39.20362
CRI,2004-Q1,34.21408
CRI,2004-Q2,30.77616
CRI,2004-Q3,29.8262
CRI,2004-Q4,32.92741
CRI,2005-Q1,34.01046
CRI,2005-Q2,33.22701
CRI,2005-Q3,33.08517
CRI,2005-Q4,34.84863
CRI,2006-Q1,34.2104
CRI,2006-Q2,39.25528
CRI,2006-Q3,41.97613
CRI,2006-Q4,52.88528
CRI,2007-Q1,59.40767
CRI,2007-Q2,64.88748
CRI,2007-Q3,70.08191
CRI,2007-Q4,67.57724
CRI,2008-Q1,80.34266
CRI,2008-Q2,86.23611
CRI,2008-Q3,78.31818
CRI,2008-Q4,61.47516
CRI,2009-Q1,51.04305
CRI,2009-Q2,42.88441
CRI,2009-Q3,43.99626
CRI,2009-Q4,46.106
CRI,2010-Q1,51.80864
CRI,2010-Q2,48.14538
CRI,2010-Q3,47.47776
CRI,2010-Q4,45.15559
CRI,2011-Q1,44.02842
CRI,2011-Q2,50.38293
CRI,2011-Q3,55.34827
CRI,2011-Q4,52.14198
CRI,2012-Q1,53.44977
CRI,2012-Q2,51.45567
CRI,2012-Q3,52.78465
CRI,2012-Q4,54.07398
CRI,2013-Q1,64.07523
CRI,2013-Q2,74.20385
CRI,2013-Q3,90.98016
CRI,2013-Q4,91.12479
CRI,2014-Q1,96.70149
CRI,2014-Q2,103.3443
CRI,2014-Q3,103.7729
CRI,2014-Q4,105.5104
CRI,2015-Q1,103.7432
CRI,2015-Q2,100.9428
CRI,2015-Q3,99.59174
CRI,2015-Q4,95.72228
CRI,2016-Q1,105.8813
CRI,2016-Q2,110.6698
CRI,2016-Q3,123.5182
CRI,2016-Q4,137.535
CRI,2017-Q1,138.5827
CRI,2017-Q2,141.1286
CRI,2017-Q3,140.1694
CRI,2017-Q4,138.8171
CRI,2018-Q1,129.4642
CRI,2018-Q2,124.8362
CRI,2018-Q3,118.8948
CRI,2018-Q4,112.3404
CRI,2019-Q1,101.5765
CRI,2019-Q2,95.37226
CRI,2019-Q3,90.08672
CRI,2019-Q4,91.42435
CRI,2020-Q1,89.13837
CRI,2020-Q2,72.19592
CRI,2020-Q3,73.20998
CRI,2020-Q4,74.21682
CRI,2021-Q1,71.46375
CRI,2021-Q2,75.17107
CRI,2021-Q3,102.604
CRI,2021-Q4,113.1753
CRI,2022-Q1,113.1757
CRI,2022-Q2,113.1799
