LOCATION,TIME,QGDP
LUX,1998-Q4,0.616306338
LUX,1999-Q1,2.745075645
LUX,1999-Q2,2.159141889
LUX,1999-Q3,2.875859911
LUX,1999-Q4,-0.408235262
LUX,2000-Q1,5.175644811
LUX,2000-Q2,-1.308913481
LUX,2000-Q3,1.742455567
LUX,2000-Q4,0.587565665
LUX,2001-Q1,1.631256881
LUX,2001-Q2,-1.245687013
LUX,2001-Q3,1.438634796
LUX,2001-Q4,2.616537596
LUX,2002-Q1,0.418170158
LUX,2002-Q2,1.758029925
LUX,2002-Q3,-1.554092716
LUX,2002-Q4,-0.350453465
LUX,2003-Q1,-0.127873515
LUX,2003-Q2,2.509913073
LUX,2003-Q3,1.059318182
LUX,2003-Q4,3.762226134
LUX,2004-Q1,-0.642237043
LUX,2004-Q2,0.117532252
LUX,2004-Q3,2.337739124
LUX,2004-Q4,-1.079093839
LUX,2005-Q1,-0.827791797
LUX,2005-Q2,0.814255761
LUX,2005-Q3,2.017206476
LUX,2005-Q4,5.18345186
LUX,2006-Q1,0.084699513
LUX,2006-Q2,0.283221508
LUX,2006-Q3,0.49382694
LUX,2006-Q4,1.458742893
LUX,2007-Q1,5.019353865
LUX,2007-Q2,2.209702452
LUX,2007-Q3,-0.734537985
LUX,2007-Q4,0.793246783
LUX,2008-Q1,1.072631667
LUX,2008-Q2,-1.102387232
LUX,2008-Q3,-0.822848627
LUX,2008-Q4,-3.684500269
LUX,2009-Q1,-1.888071745
LUX,2009-Q2,1.23940271
LUX,2009-Q3,2.139786911
LUX,2009-Q4,0.46748152
LUX,2010-Q1,1.533535967
LUX,2010-Q2,1.365746015
LUX,2010-Q3,-1.197694036
LUX,2010-Q4,0.096418137
LUX,2011-Q1,1.401414385
LUX,2011-Q2,-0.884491045
LUX,2011-Q3,1.238977629
LUX,2011-Q4,-0.502188907
LUX,2012-Q1,0.511767854
LUX,2012-Q2,0.157260406
LUX,2012-Q3,1.113824515
LUX,2012-Q4,1.677013333
LUX,2013-Q1,0.010570814
LUX,2013-Q2,1.86359072
LUX,2013-Q3,0.22791654
LUX,2013-Q4,-0.924079169
LUX,2014-Q1,2.100959548
LUX,2014-Q2,-1.343923305
LUX,2014-Q3,2.004296171
LUX,2014-Q4,2.60105467
LUX,2015-Q1,-0.640103645
LUX,2015-Q2,0.597307311
LUX,2015-Q3,-0.534142827
LUX,2015-Q4,0.614850659
LUX,2016-Q1,3.112518915
LUX,2016-Q2,1.344132214
LUX,2016-Q3,0.681620266
LUX,2016-Q4,0.470280921
LUX,2017-Q1,-1.242467061
LUX,2017-Q2,1.291063188
LUX,2017-Q3,1.087227264
LUX,2017-Q4,0.14890373
LUX,2018-Q1,0.21910067
LUX,2018-Q2,-0.652452046
LUX,2018-Q3,0.891876842
LUX,2018-Q4,0.400454613
LUX,2019-Q1,0.351834631
LUX,2019-Q2,1.632471047
LUX,2019-Q3,-0.02319646
LUX,2019-Q4,0.636140038
LUX,2020-Q1,-1.011641569
LUX,2020-Q2,-5.859405939
LUX,2020-Q3,8.176947746
LUX,2020-Q4,-0.328720806
LUX,2021-Q1,2.224297144
LUX,2021-Q2,0.169057658
LUX,2021-Q3,-0.046329661
LUX,2021-Q4,2.180236336
LUX,2022-Q1,0.215141055
LUX,2022-Q2,-0.10775006
LUX,2022-Q3,1.478172075
LUX,2022-Q4,-3.694268913
LUX,2023-Q1,2.011945563
ZAF,1995-Q1,0.24994674
ZAF,1995-Q2,0.287484075
ZAF,1995-Q3,0.663462949
ZAF,1995-Q4,0.336366655
ZAF,1996-Q1,1.852498307
ZAF,1996-Q2,1.19135893
ZAF,1996-Q3,1.191484164
ZAF,1996-Q4,0.938171466
ZAF,1997-Q1,0.46421678
ZAF,1997-Q2,0.627410873
ZAF,1997-Q3,0.099423795
ZAF,1997-Q4,0.013815329
ZAF,1998-Q1,0.262703844
ZAF,1998-Q2,0.141425317
ZAF,1998-Q3,-0.219033432
ZAF,1998-Q4,0.096284366
ZAF,1999-Q1,0.961068944
ZAF,1999-Q2,0.795890222
ZAF,1999-Q3,1.091897244
ZAF,1999-Q4,1.099982162
ZAF,2000-Q1,1.168839972
ZAF,2000-Q2,0.919990786
ZAF,2000-Q3,0.990394283
ZAF,2000-Q4,0.850954686
ZAF,2001-Q1,0.614511833
ZAF,2001-Q2,0.499704416
ZAF,2001-Q3,0.265747943
ZAF,2001-Q4,0.769322925
ZAF,2002-Q1,1.08600902
ZAF,2002-Q2,1.268859181
ZAF,2002-Q3,1.131829481
ZAF,2002-Q4,0.831988659
ZAF,2003-Q1,0.63476228
ZAF,2003-Q2,0.488369504
ZAF,2003-Q3,0.542690582
ZAF,2003-Q4,0.576931272
ZAF,2004-Q1,1.513781636
ZAF,2004-Q2,1.397449924
ZAF,2004-Q3,1.635117939
ZAF,2004-Q4,1.067930101
ZAF,2005-Q1,1.016599753
ZAF,2005-Q2,1.794553973
ZAF,2005-Q3,1.363618551
ZAF,2005-Q4,0.669356074
ZAF,2006-Q1,1.757168426
ZAF,2006-Q2,1.420243604
ZAF,2006-Q3,1.381152984
ZAF,2006-Q4,1.382817924
ZAF,2007-Q1,1.623672013
ZAF,2007-Q2,0.819557991
ZAF,2007-Q3,1.171935193
ZAF,2007-Q4,1.417079709
ZAF,2008-Q1,0.420005275
ZAF,2008-Q2,1.220887141
ZAF,2008-Q3,0.238933351
ZAF,2008-Q4,-0.569248528
ZAF,2009-Q1,-1.555542595
ZAF,2009-Q2,-0.343211369
ZAF,2009-Q3,0.231907188
ZAF,2009-Q4,0.666971689
ZAF,2010-Q1,1.166724893
ZAF,2010-Q2,0.839411996
ZAF,2010-Q3,0.890246294
ZAF,2010-Q4,0.930781355
ZAF,2011-Q1,0.984801432
ZAF,2011-Q2,0.559671779
ZAF,2011-Q3,0.413771114
ZAF,2011-Q4,0.684087092
ZAF,2012-Q1,0.566841886
ZAF,2012-Q2,0.83473463
ZAF,2012-Q3,0.406557831
ZAF,2012-Q4,0.476942783
ZAF,2013-Q1,0.776024074
ZAF,2013-Q2,0.727379222
ZAF,2013-Q3,0.474459609
ZAF,2013-Q4,0.538352036
ZAF,2014-Q1,-0.137935652
ZAF,2014-Q2,0.394667298
ZAF,2014-Q3,0.480579252
ZAF,2014-Q4,0.748775643
ZAF,2015-Q1,0.722352926
ZAF,2015-Q2,-0.844263371
ZAF,2015-Q3,0.450424009
ZAF,2015-Q4,0.433466201
ZAF,2016-Q1,0.238864308
ZAF,2016-Q2,0.096214305
ZAF,2016-Q3,-0.012183122
ZAF,2016-Q4,0.084913574
ZAF,2017-Q1,0.472126567
ZAF,2017-Q2,0.54530205
ZAF,2017-Q3,0.183895972
ZAF,2017-Q4,0.393361099
ZAF,2018-Q1,0.529024513
ZAF,2018-Q2,-0.248655701
ZAF,2018-Q3,1.22982101
ZAF,2018-Q4,0.277494927
ZAF,2019-Q1,-0.873434491
ZAF,2019-Q2,0.452210814
ZAF,2019-Q3,0.105108482
ZAF,2019-Q4,-0.036211972
ZAF,2020-Q1,0.235929608
ZAF,2020-Q2,-16.88993729
ZAF,2020-Q3,13.73003887
ZAF,2020-Q4,2.74200195
ZAF,2021-Q1,0.641236515
ZAF,2021-Q2,1.297861283
ZAF,2021-Q3,-1.875252185
ZAF,2021-Q4,1.372988936
ZAF,2022-Q1,1.532076678
ZAF,2022-Q2,-0.836762081
ZAF,2022-Q3,1.773960034
ZAF,2022-Q4,-1.094063686
ZAF,2023-Q1,0.406618602
ZAF,2023-Q2,0.60345418
RUS,2003-Q2,1.115436542
RUS,2003-Q3,1.688167184
RUS,2003-Q4,1.823818769
RUS,2004-Q1,1.878666931
RUS,2004-Q2,1.927184041
RUS,2004-Q3,1.514535194
RUS,2004-Q4,1.118170784
RUS,2005-Q1,1.748082059
RUS,2005-Q2,1.522295172
RUS,2005-Q3,1.762204946
RUS,2005-Q4,2.062840474
RUS,2006-Q1,1.930605205
RUS,2006-Q2,1.925103954
RUS,2006-Q3,2.296129166
RUS,2006-Q4,1.899240513
RUS,2007-Q1,1.813650933
RUS,2007-Q2,2.52379819
RUS,2007-Q3,2.20511038
RUS,2007-Q4,3.193832161
RUS,2008-Q1,2.653171822
RUS,2008-Q2,0.621602394
RUS,2008-Q3,-1.490668597
RUS,2008-Q4,-3.252211484
RUS,2009-Q1,-3.526981758
RUS,2009-Q2,-1.458860781
RUS,2009-Q3,0.410425161
RUS,2009-Q4,1.081708456
RUS,2010-Q1,2.138462021
RUS,2010-Q2,0.950099062
RUS,2010-Q3,0.523512525
RUS,2010-Q4,1.25698003
RUS,2011-Q1,1.155158313
RUS,2011-Q2,0.947690943
RUS,2011-Q3,1.151337174
RUS,2011-Q4,1.207682223
RUS,2012-Q1,1.570296481
RUS,2012-Q2,0.387073923
RUS,2012-Q3,0.516147564
RUS,2012-Q4,0.067384631
RUS,2013-Q1,0.740663422
RUS,2013-Q2,0.340510666
RUS,2013-Q3,0.040528552
RUS,2013-Q4,0.577354817
RUS,2014-Q1,-0.007460833
RUS,2014-Q2,0.4816152
RUS,2014-Q3,-0.318118911
RUS,2014-Q4,-0.235289925
RUS,2015-Q1,-1.017222508
RUS,2015-Q2,-0.669807617
RUS,2015-Q3,0.193525875
RUS,2015-Q4,-0.257791317
RUS,2016-Q1,0.190057524
RUS,2016-Q2,0.053848741
RUS,2016-Q3,0.100716464
RUS,2016-Q4,0.825105938
RUS,2017-Q1,0.201684982
RUS,2017-Q2,0.690456285
RUS,2017-Q3,0.679484492
RUS,2017-Q4,0.020994643
RUS,2018-Q1,1.356032191
RUS,2018-Q2,0.55794654
RUS,2018-Q3,0.241368821
RUS,2018-Q4,0.663966548
RUS,2019-Q1,-0.038077851
RUS,2019-Q2,2.261719554
RUS,2019-Q3,-0.978355601
RUS,2019-Q4,-0.452487734
RUS,2020-Q1,-0.196323318
RUS,2020-Q2,-4.485002074
RUS,2020-Q3,2.7780786
RUS,2020-Q4,0.739743224
RUS,2021-Q1,0.680789326
RUS,2021-Q2,3.190933741
RUS,2021-Q3,-0.794505895
PRT,1995-Q1,0.174836529
PRT,1995-Q2,1.179121107
PRT,1995-Q3,0.433832717
PRT,1995-Q4,0.677522441
PRT,1996-Q1,0.78990095
PRT,1996-Q2,1.199491897
PRT,1996-Q3,1.356809474
PRT,1996-Q4,0.282339693
PRT,1997-Q1,1.644745127
PRT,1997-Q2,0.908618014
PRT,1997-Q3,1.300962327
PRT,1997-Q4,0.672324286
PRT,1998-Q1,1.447666569
PRT,1998-Q2,1.535719128
PRT,1998-Q3,1.108503881
PRT,1998-Q4,0.753210152
PRT,1999-Q1,1.32919639
PRT,1999-Q2,0.52210511
PRT,1999-Q3,0.980398873
PRT,1999-Q4,0.57433716
PRT,2000-Q1,2.225468585
PRT,2000-Q2,-0.528487831
PRT,2000-Q3,1.464864525
PRT,2000-Q4,0.669401591
PRT,2001-Q1,-0.312683656
PRT,2001-Q2,0.967446145
PRT,2001-Q3,0.146341395
PRT,2001-Q4,1.399039679
PRT,2002-Q1,0.177808538
PRT,2002-Q2,-0.463985813
PRT,2002-Q3,-0.453600128
PRT,2002-Q4,-0.746441208
PRT,2003-Q1,0.105061371
PRT,2003-Q2,-0.888761522
PRT,2003-Q3,0.887370155
PRT,2003-Q4,0.377797496
PRT,2004-Q1,0.902894616
PRT,2004-Q2,0.57209479
PRT,2004-Q3,0.039396612
PRT,2004-Q4,-0.295723234
PRT,2005-Q1,0.769012778
PRT,2005-Q2,0.368647118
PRT,2005-Q3,-0.471937283
PRT,2005-Q4,0.13303494
PRT,2006-Q1,0.817392645
PRT,2006-Q2,0.96512188
PRT,2006-Q3,-0.112732238
PRT,2006-Q4,0.711999077
PRT,2007-Q1,1.052270567
PRT,2007-Q2,0.443121174
PRT,2007-Q3,0.205999342
PRT,2007-Q4,1.118249303
PRT,2008-Q1,0.007673184
PRT,2008-Q2,-0.492606075
PRT,2008-Q3,-0.082530827
PRT,2008-Q4,-1.291756647
PRT,2009-Q1,-2.516670472
PRT,2009-Q2,0.089438207
PRT,2009-Q3,0.882224183
PRT,2009-Q4,0.047782666
PRT,2010-Q1,0.823018427
PRT,2010-Q2,0.552428604
PRT,2010-Q3,0.083833036
PRT,2010-Q4,-0.194037196
PRT,2011-Q1,-0.660768312
PRT,2011-Q2,-0.428915528
PRT,2011-Q3,-0.780836238
PRT,2011-Q4,-1.478454706
PRT,2012-Q1,-0.545801608
PRT,2012-Q2,-1.347954513
PRT,2012-Q3,-1.129418955
PRT,2012-Q4,-1.580457377
PRT,2013-Q1,0.416147358
PRT,2013-Q2,0.75837044
PRT,2013-Q3,-0.139296447
PRT,2013-Q4,1.094967331
PRT,2014-Q1,-0.641839267
PRT,2014-Q2,0.332717028
PRT,2014-Q3,0.094687166
PRT,2014-Q4,0.808968919
PRT,2015-Q1,0.644836282
PRT,2015-Q2,0.29763901
PRT,2015-Q3,0.113767651
PRT,2015-Q4,0.479259937
PRT,2016-Q1,0.466787525
PRT,2016-Q2,0.299561897
PRT,2016-Q3,1.17409239
PRT,2016-Q4,0.931975429
PRT,2017-Q1,1.170816047
PRT,2017-Q2,0.505247849
PRT,2017-Q3,0.69498999
PRT,2017-Q4,0.825446682
PRT,2018-Q1,0.727368109
PRT,2018-Q2,0.779536523
PRT,2018-Q3,0.525723942
PRT,2018-Q4,0.608994992
PRT,2019-Q1,0.882987755
PRT,2019-Q2,0.571006817
PRT,2019-Q3,0.451880731
PRT,2019-Q4,0.820784598
PRT,2020-Q1,-4.355487705
PRT,2020-Q2,-15.11949696
PRT,2020-Q3,14.58800122
PRT,2020-Q4,0.370563245
PRT,2021-Q1,-2.559961929
PRT,2021-Q2,4.42617467
PRT,2021-Q3,2.802834928
PRT,2021-Q4,1.927325071
PRT,2022-Q1,2.259761981
PRT,2022-Q2,0.193761238
PRT,2022-Q3,0.33288726
PRT,2022-Q4,0.347702949
PRT,2023-Q1,1.645374344
PRT,2023-Q2,0.000067012
ITA,1995-Q1,1.02795997
ITA,1995-Q2,-0.006417736
ITA,1995-Q3,0.674190389
ITA,1995-Q4,0.698715235
ITA,1996-Q1,0.266556675
ITA,1996-Q2,-0.129782728
ITA,1996-Q3,0.123362892
ITA,1996-Q4,-0.333282708
ITA,1997-Q1,0.354970203
ITA,1997-Q2,1.347884028
ITA,1997-Q3,0.691892734
ITA,1997-Q4,1.797916923
ITA,1998-Q1,-0.756014947
ITA,1998-Q2,0.584501558
ITA,1998-Q3,0.137618776
ITA,1998-Q4,-0.548654226
ITA,1999-Q1,0.689512123
ITA,1999-Q2,0.346684793
ITA,1999-Q3,0.882519021
ITA,1999-Q4,1.462181135
ITA,2000-Q1,1.112893605
ITA,2000-Q2,0.816881619
ITA,2000-Q3,0.614603727
ITA,2000-Q4,1.501155012
ITA,2001-Q1,0.595756384
ITA,2001-Q2,-0.350156186
ITA,2001-Q3,-0.31675082
ITA,2001-Q4,-0.199735202
ITA,2002-Q1,0.165912888
ITA,2002-Q2,0.362171875
ITA,2002-Q3,0.204819055
ITA,2002-Q4,0.424185025
ITA,2003-Q1,-0.354571079
ITA,2003-Q2,-0.132972305
ITA,2003-Q3,-0.083619116
ITA,2003-Q4,0.88070564
ITA,2004-Q1,0.263446372
ITA,2004-Q2,0.396487249
ITA,2004-Q3,-0.053439978
ITA,2004-Q4,0.32013714
ITA,2005-Q1,-0.257359459
ITA,2005-Q2,0.80963994
ITA,2005-Q3,0.634992261
ITA,2005-Q4,0.153526917
ITA,2006-Q1,0.149610197
ITA,2006-Q2,0.70757194
ITA,2006-Q3,0.479358063
ITA,2006-Q4,1.296625507
ITA,2007-Q1,-0.274261556
ITA,2007-Q2,0.271710179
ITA,2007-Q3,0.208515152
ITA,2007-Q4,-0.359101905
ITA,2008-Q1,1.165336477
ITA,2008-Q2,-0.949721102
ITA,2008-Q3,-1.26543473
ITA,2008-Q4,-2.738237213
ITA,2009-Q1,-2.494448191
ITA,2009-Q2,-0.49823318
ITA,2009-Q3,0.634255433
ITA,2009-Q4,0.32998136
ITA,2010-Q1,0.340682079
ITA,2010-Q2,0.69666975
ITA,2010-Q3,0.445766135
ITA,2010-Q4,0.535782161
ITA,2011-Q1,0.518360415
ITA,2011-Q2,0.044927652
ITA,2011-Q3,-0.488215997
ITA,2011-Q4,-0.966852045
ITA,2012-Q1,-1.135137033
ITA,2012-Q2,-0.688272499
ITA,2012-Q3,-0.511856023
ITA,2012-Q4,-0.741077598
ITA,2013-Q1,-0.971269615
ITA,2013-Q2,0.037708852
ITA,2013-Q3,0.216738076
ITA,2013-Q4,-0.204379995
ITA,2014-Q1,0.171372007
ITA,2014-Q2,-0.047938067
ITA,2014-Q3,0.138067503
ITA,2014-Q4,-0.359904531
ITA,2015-Q1,0.354522324
ITA,2015-Q2,0.383500884
ITA,2015-Q3,0.175100738
ITA,2015-Q4,0.516384977
ITA,2016-Q1,0.377990299
ITA,2016-Q2,0.160116386
ITA,2016-Q3,0.530086162
ITA,2016-Q4,0.306783636
ITA,2017-Q1,0.518184601
ITA,2017-Q2,0.430463389
ITA,2017-Q3,0.438108742
ITA,2017-Q4,0.537517214
ITA,2018-Q1,-0.107547494
ITA,2018-Q2,0.044690859
ITA,2018-Q3,0.126191204
ITA,2018-Q4,0.291912901
ITA,2019-Q1,0.173882243
ITA,2019-Q2,0.240828076
ITA,2019-Q3,0.062238169
ITA,2019-Q4,-0.814614473
ITA,2020-Q1,-5.797586212
ITA,2020-Q2,-12.0033196
ITA,2020-Q3,14.19256646
ITA,2020-Q4,-0.723223683
ITA,2021-Q1,0.454837412
ITA,2021-Q2,2.52893864
ITA,2021-Q3,2.885797106
ITA,2021-Q4,0.848449741
ITA,2022-Q1,0.080508734
ITA,2022-Q2,1.191038227
ITA,2022-Q3,0.346530634
ITA,2022-Q4,-0.155710238
ITA,2023-Q1,0.610230312
ITA,2023-Q2,-0.401539363
AUT,1995-Q1,0.836180191
AUT,1995-Q2,0.424044226
AUT,1995-Q3,0.226812689
AUT,1995-Q4,0.344772176
AUT,1996-Q1,0.767891434
AUT,1996-Q2,0.748199168
AUT,1996-Q3,0.34590093
AUT,1996-Q4,0.160631183
AUT,1997-Q1,0.613498412
AUT,1997-Q2,0.283759519
AUT,1997-Q3,1.245072278
AUT,1997-Q4,0.9950422
AUT,1998-Q1,0.83176362
AUT,1998-Q2,1.001073686
AUT,1998-Q3,0.72992939
AUT,1998-Q4,0.366841053
AUT,1999-Q1,0.639978196
AUT,1999-Q2,1.316375318
AUT,1999-Q3,1.671785719
AUT,1999-Q4,0.28796536
AUT,2000-Q1,0.910031889
AUT,2000-Q2,0.792131473
AUT,2000-Q3,0.560824708
AUT,2000-Q4,1.295619478
AUT,2001-Q1,-0.230664729
AUT,2001-Q2,-0.092923349
AUT,2001-Q3,0.051711121
AUT,2001-Q4,0.366955505
AUT,2002-Q1,1.000997118
AUT,2002-Q2,0.527228162
AUT,2002-Q3,0.228933894
AUT,2002-Q4,-0.351684305
AUT,2003-Q1,0.681866782
AUT,2003-Q2,0.185622774
AUT,2003-Q3,0.261490324
AUT,2003-Q4,0.143855714
AUT,2004-Q1,0.981911124
AUT,2004-Q2,0.782853676
AUT,2004-Q3,1.163385162
AUT,2004-Q4,0.316281605
AUT,2005-Q1,-0.176533921
AUT,2005-Q2,1.270129407
AUT,2005-Q3,0.689208951
AUT,2005-Q4,0.872912199
AUT,2006-Q1,1.168917241
AUT,2006-Q2,0.176036336
AUT,2006-Q3,1.334569462
AUT,2006-Q4,0.862349337
AUT,2007-Q1,1.138139499
AUT,2007-Q2,1.010178091
AUT,2007-Q3,0.324591408
AUT,2007-Q4,0.837789243
AUT,2008-Q1,0.833724484
AUT,2008-Q2,0.791155341
AUT,2008-Q3,-0.646530202
AUT,2008-Q4,-2.266577113
AUT,2009-Q1,-1.773983547
AUT,2009-Q2,-0.795344861
AUT,2009-Q3,0.388757736
AUT,2009-Q4,0.667441617
AUT,2010-Q1,-0.467146692
AUT,2010-Q2,1.293082871
AUT,2010-Q3,0.983113677
AUT,2010-Q4,1.144436782
AUT,2011-Q1,0.779035253
AUT,2011-Q2,0.421477291
AUT,2011-Q3,0.507073331
AUT,2011-Q4,-0.042522844
AUT,2012-Q1,0.855144332
AUT,2012-Q2,-0.419837819
AUT,2012-Q3,-0.212258225
AUT,2012-Q4,-0.094758513
AUT,2013-Q1,-0.078858342
AUT,2013-Q2,0.004440428
AUT,2013-Q3,0.49244424
AUT,2013-Q4,0.386059537
AUT,2014-Q1,-0.214167356
AUT,2014-Q2,0.613609787
AUT,2014-Q3,-0.073472305
AUT,2014-Q4,0.204843801
AUT,2015-Q1,0.183044514
AUT,2015-Q2,0.188436593
AUT,2015-Q3,0.638005933
AUT,2015-Q4,0.20864465
AUT,2016-Q1,0.784121063
AUT,2016-Q2,0.248776883
AUT,2016-Q3,0.502421988
AUT,2016-Q4,0.956384669
AUT,2017-Q1,0.287257217
AUT,2017-Q2,0.687658069
AUT,2017-Q3,0.656487647
AUT,2017-Q4,0.570819579
AUT,2018-Q1,0.78052012
AUT,2018-Q2,0.216987036
AUT,2018-Q3,0.446908683
AUT,2018-Q4,1.169137491
AUT,2019-Q1,0.57262323
AUT,2019-Q2,-0.456952342
AUT,2019-Q3,0.482948832
AUT,2019-Q4,-0.561703069
AUT,2020-Q1,-2.249664375
AUT,2020-Q2,-11.51336382
AUT,2020-Q3,11.30697925
AUT,2020-Q4,-1.919588358
AUT,2021-Q1,-0.933102311
AUT,2021-Q2,4.064522133
AUT,2021-Q3,4.123792217
AUT,2021-Q4,-1.041493084
AUT,2022-Q1,1.28681213
AUT,2022-Q2,2.099626631
AUT,2022-Q3,-0.442632112
AUT,2022-Q4,-0.21099224
AUT,2023-Q1,0.409851839
AUT,2023-Q2,-0.688413725
IRL,1995-Q1,6.000089411
IRL,1995-Q2,1.220821663
IRL,1995-Q3,0.716895511
IRL,1995-Q4,1.561441761
IRL,1996-Q1,4.17733404
IRL,1996-Q2,1.366890406
IRL,1996-Q3,-0.945921091
IRL,1996-Q4,1.404759821
IRL,1997-Q1,5.288600828
IRL,1997-Q2,3.711123471
IRL,1997-Q3,1.284926928
IRL,1997-Q4,1.936297555
IRL,1998-Q1,2.976589235
IRL,1998-Q2,2.01529014
IRL,1998-Q3,3.65810815
IRL,1998-Q4,-2.463318168
IRL,1999-Q1,6.287434313
IRL,1999-Q2,0.770835124
IRL,1999-Q3,3.928181686
IRL,1999-Q4,2.264044596
IRL,2000-Q1,1.081429859
IRL,2000-Q2,2.753633421
IRL,2000-Q3,2.154780523
IRL,2000-Q4,0.589400921
IRL,2001-Q1,1.634699071
IRL,2001-Q2,1.910164202
IRL,2001-Q3,-0.367474068
IRL,2001-Q4,1.928934854
IRL,2002-Q1,1.472953614
IRL,2002-Q2,1.400350939
IRL,2002-Q3,1.779068959
IRL,2002-Q4,1.663897314
IRL,2003-Q1,-0.664098666
IRL,2003-Q2,0.903910531
IRL,2003-Q3,0.375493822
IRL,2003-Q4,5.78414322
IRL,2004-Q1,-0.762163696
IRL,2004-Q2,2.934076407
IRL,2004-Q3,-1.044357566
IRL,2004-Q4,3.037749248
IRL,2005-Q1,1.245070182
IRL,2005-Q2,2.583027639
IRL,2005-Q3,-1.302243855
IRL,2005-Q4,3.799904216
IRL,2006-Q1,1.065521707
IRL,2006-Q2,0.736944358
IRL,2006-Q3,0.970501515
IRL,2006-Q4,0.802688827
IRL,2007-Q1,4.932975554
IRL,2007-Q2,-1.019572904
IRL,2007-Q3,-2.329073076
IRL,2007-Q4,3.831683831
IRL,2008-Q1,-2.883953145
IRL,2008-Q2,-2.047908389
IRL,2008-Q3,-0.251314136
IRL,2008-Q4,-4.765665028
IRL,2009-Q1,-0.235068538
IRL,2009-Q2,-0.348042376
IRL,2009-Q3,-0.281509915
IRL,2009-Q4,-2.384108491
IRL,2010-Q1,2.727949984
IRL,2010-Q2,-0.025833113
IRL,2010-Q3,0.822486392
IRL,2010-Q4,-0.224474094
IRL,2011-Q1,0.473861405
IRL,2011-Q2,1.589733567
IRL,2011-Q3,-1.499196143
IRL,2011-Q4,0.226655945
IRL,2012-Q1,-1.12430121
IRL,2012-Q2,2.883788226
IRL,2012-Q3,-1.854767506
IRL,2012-Q4,0.100501521
IRL,2013-Q1,-1.057954069
IRL,2013-Q2,2.446144537
IRL,2013-Q3,2.981181595
IRL,2013-Q4,-1.282657391
IRL,2014-Q1,4.377043698
IRL,2014-Q2,2.930083597
IRL,2014-Q3,0.828373017
IRL,2014-Q4,0.1893837
IRL,2015-Q1,21.38402717
IRL,2015-Q2,-2.89301596
IRL,2015-Q3,2.576782985
IRL,2015-Q4,1.137161222
IRL,2016-Q1,-2.523943093
IRL,2016-Q2,0.948244554
IRL,2016-Q3,0.128181402
IRL,2016-Q4,10.89968985
IRL,2017-Q1,-2.55712058
IRL,2017-Q2,0.742014421
IRL,2017-Q3,5.075103567
IRL,2017-Q4,4.188309208
IRL,2018-Q1,0.721387874
IRL,2018-Q2,1.790052729
IRL,2018-Q3,0.346284507
IRL,2018-Q4,1.506245129
IRL,2019-Q1,1.400933134
IRL,2019-Q2,1.785625874
IRL,2019-Q3,1.134119491
IRL,2019-Q4,1.576110269
IRL,2020-Q1,3.405152044
IRL,2020-Q2,-5.606062241
IRL,2020-Q3,11.91481835
IRL,2020-Q4,-4.816807231
IRL,2021-Q1,11.4919942
IRL,2021-Q2,2.487425528
IRL,2021-Q3,2.553438147
IRL,2021-Q4,-2.536951676
IRL,2022-Q1,6.821539532
IRL,2022-Q2,2.179174274
IRL,2022-Q3,2.363202506
IRL,2022-Q4,-0.861391496
IRL,2023-Q1,-2.630073578
IRL,2023-Q2,0.464275515
CHE,1995-Q1,-0.589820743
CHE,1995-Q2,0.332223786
CHE,1995-Q3,0.507006484
CHE,1995-Q4,-0.108756369
CHE,1996-Q1,0.30547723
CHE,1996-Q2,-0.215904542
CHE,1996-Q3,-0.111693885
CHE,1996-Q4,0.463973083
CHE,1997-Q1,1.062470582
CHE,1997-Q2,0.257146537
CHE,1997-Q3,1.107013688
CHE,1997-Q4,0.702763023
CHE,1998-Q1,0.966548908
CHE,1998-Q2,1.133343588
CHE,1998-Q3,-0.034587541
CHE,1998-Q4,-0.170088556
CHE,1999-Q1,0.103069649
CHE,1999-Q2,0.673753252
CHE,1999-Q3,0.566114508
CHE,1999-Q4,2.355895191
CHE,2000-Q1,0.667169425
CHE,2000-Q2,0.476722856
CHE,2000-Q3,0.993998106
CHE,2000-Q4,1.287234543
CHE,2001-Q1,-0.206996838
CHE,2001-Q2,0.46420795
CHE,2001-Q3,0.009680245
CHE,2001-Q4,-0.388414649
CHE,2002-Q1,0.044904613
CHE,2002-Q2,0.256463017
CHE,2002-Q3,-0.036593334
CHE,2002-Q4,-0.442066785
CHE,2003-Q1,-0.458807842
CHE,2003-Q2,-0.206315907
CHE,2003-Q3,1.068861982
CHE,2003-Q4,1.176590531
CHE,2004-Q1,0.48747381
CHE,2004-Q2,0.854335487
CHE,2004-Q3,-0.086146032
CHE,2004-Q4,0.222021126
CHE,2005-Q1,0.84638333
CHE,2005-Q2,1.066051642
CHE,2005-Q3,1.107747379
CHE,2005-Q4,1.103025724
CHE,2006-Q1,1.154878477
CHE,2006-Q2,0.842732343
CHE,2006-Q3,0.69322553
CHE,2006-Q4,1.2914195
CHE,2007-Q1,0.496727611
CHE,2007-Q2,1.6069361
CHE,2007-Q3,0.842917688
CHE,2007-Q4,0.870760949
CHE,2008-Q1,0.868797802
CHE,2008-Q2,1.122460706
CHE,2008-Q3,0.52381932
CHE,2008-Q4,-3.039019581
CHE,2009-Q1,-1.80410116
CHE,2009-Q2,0.594255182
CHE,2009-Q3,1.355236998
CHE,2009-Q4,0.571764042
CHE,2010-Q1,0.937944923
CHE,2010-Q2,0.719279788
