LOCATION,TIME,QGDP,HHSAV,HHDI,ECT,EMP,CLIR
SWE,1997-04-30,1.091633714,-1.077739516,,50.92570043,,
SWE,1997-07-31,0.724414493,-1.077739516,,50.92570043,,
SWE,1997-10-31,2.11394743,-1.077739516,,50.92570043,,
SWE,1998-01-31,0.38845162,-1.15289166,,48.57407014,,
SWE,1998-04-30,1.359152173,-1.15289166,,48.57407014,,
SWE,1998-07-31,0.467458596,-1.15289166,,48.57407014,,
SWE,1998-10-31,1.232163739,-1.15289166,,48.57407014,,
SWE,1999-01-31,1.110565827,-0.973267754,,48.9164147,,
SWE,1999-04-30,0.655014086,-0.973267754,,48.9164147,,
SWE,1999-07-31,0.739914317,-0.973267754,,48.9164147,,
SWE,1999-10-31,1.880340529,-0.973267754,,48.9164147,,
SWE,2000-01-31,0.669176123,0.435212351,,50.26069854,,
SWE,2000-04-30,2.564909763,0.435212351,,50.26069854,,
SWE,2000-07-31,0.777317733,0.435212351,,50.26069854,,
SWE,2000-10-31,-0.298177814,0.435212351,,50.26069854,,
SWE,2001-01-31,0.308255282,4.821284432,,51.73449474,74.07256,
SWE,2001-04-30,0.08475993,4.821284432,,51.73449474,74.08021,
SWE,2001-07-31,0.382266983,4.821284432,,51.73449474,74.02587,
SWE,2001-10-31,0.835495468,4.821284432,,51.73449474,73.96308,
SWE,2002-01-31,-0.131701344,5.165801067,,51.66191355,73.90697,
SWE,2002-04-30,1.53587569,5.165801067,,51.66191355,73.66109,
SWE,2002-07-31,0.613743671,5.165801067,,51.66191355,73.4949,
SWE,2002-10-31,0.169369993,5.165801067,,51.66191355,73.40354,
SWE,2003-01-31,1.165586753,4.663124457,,51.36609994,73.16942,
SWE,2003-04-30,-0.581111044,4.663124457,,51.36609994,73.15317,
SWE,2003-07-31,1.433557245,4.663124457,,51.36609994,72.72859,
SWE,2003-10-31,0.645606168,4.663124457,,51.36609994,72.44544,
SWE,2004-01-31,1.828435202,3.331495362,,50.57748116,72.27095,
SWE,2004-04-30,0.391700128,3.331495362,,50.57748116,72.01968,
SWE,2004-07-31,0.809150911,3.331495362,,50.57748116,72.07546,
SWE,2004-10-31,0.799643091,3.331495362,,50.57748116,71.94139,
SWE,2005-01-31,0.502188396,2.879992255,,50.71853539,71.89323,
SWE,2005-04-30,0.579313018,2.879992255,,50.71853539,72.27639,
SWE,2005-07-31,1.238091513,2.879992255,,50.71853539,72.30096,
SWE,2005-10-31,0.660896309,2.879992255,,50.71853539,72.66914,
SWE,2006-01-31,1.539174389,5.028544049,,49.8597348,72.73934,
SWE,2006-04-30,1.684085539,5.028544049,,49.8597348,72.84044,
SWE,2006-07-31,1.182762457,5.028544049,,49.8597348,73.37576,
SWE,2006-10-31,0.64817478,5.028544049,,49.8597348,73.56237,
SWE,2007-01-31,0.920598491,7.735136493,,50.59894973,73.84193,
SWE,2007-04-30,0.570114464,7.735136493,0.54,50.59894973,74.03589,
SWE,2007-07-31,0.779321021,7.735136493,0.99,50.59894973,74.41867,
SWE,2007-10-31,1.142317534,7.735136493,0.94,50.59894973,74.48616,
SWE,2008-01-31,-0.806983878,9.487931286,-0.15,51.81180849,74.5787,
SWE,2008-04-30,-0.095859644,9.487931286,1.9,51.81180849,74.49498,
SWE,2008-07-31,-0.462651808,9.487931286,-1.01,51.81180849,74.41269,
SWE,2008-10-31,-3.532863297,9.487931286,-0.56,51.81180849,73.82954,
SWE,2009-01-31,-1.481194107,8.881929744,1.4,53.0921924,72.3129,
SWE,2009-04-30,0.063336571,8.881929744,-0.81,53.0921924,71.73248,
SWE,2009-07-31,-0.067883182,8.881929744,0.83,53.0921924,71.31992,
SWE,2009-10-31,0.464581299,8.881929744,0.42,53.0921924,71.23888,
SWE,2010-01-31,2.671347342,9.826176557,0.35,51.19645981,70.949,
SWE,2010-04-30,2.059688608,9.826176557,0.85,51.19645981,71.35838,
SWE,2010-07-31,1.246851045,9.826176557,1.5,51.19645981,71.88333,
SWE,2010-10-31,1.533707459,9.826176557,0.78,51.19645981,72.22796,
SWE,2011-01-31,0.404948275,10.74211355,0.25,51.74752858,72.75212,
SWE,2011-04-30,0.352964036,10.74211355,0.76,51.74752858,73.02299,
SWE,2011-07-31,1.29652453,10.74211355,0.62,51.74752858,73.23291,
SWE,2011-10-31,-1.453955849,10.74211355,0.11,51.74752858,73.31423,
SWE,2012-01-31,0.202315112,13.19949551,1.05,53.54358405,73.17406,
SWE,2012-04-30,0.192143737,13.19949551,1.68,53.54358405,73.28712,
SWE,2012-07-31,-0.120626046,13.19949551,-0.11,53.54358405,73.2346,
SWE,2012-10-31,-0.753982271,13.19949551,0.86,53.54358405,73.37857,
SWE,2013-01-31,1.414171373,13.45193777,0.56,54.01299773,73.60753,
SWE,2013-04-30,-0.098350272,13.45193777,-1.22,54.01299773,73.84462,
SWE,2013-07-31,0.451167062,13.45193777,1.29,54.01299773,74.04504,
SWE,2013-10-31,0.6770417,13.45193777,-0.12,54.01299773,74.23759,
SWE,2014-01-31,0.862383394,13.86794209,0.28,53.63814418,74.16597,
SWE,2014-04-30,0.834510028,13.86794209,0.4,53.63814418,74.26879,
SWE,2014-07-31,0.686999622,13.86794209,0.11,53.63814418,74.70697,
SWE,2014-10-31,0.778343051,13.86794209,0.82,53.63814418,74.43144,
SWE,2015-01-31,1.398724134,12.09240567,-0.3,52.46376559,74.71628,
SWE,2015-04-30,1.018942756,12.09240567,1.56,52.46376559,74.74103,
SWE,2015-07-31,1.354953545,12.09240567,0.11,52.46376559,75.21607,
SWE,2015-10-31,0.755340065,12.09240567,0.19,52.46376559,75.49034,
SWE,2016-01-31,-0.064433187,13.43273946,2.2,53.28245907,75.48234,
SWE,2016-04-30,0.034038978,13.43273946,-0.23,53.28245907,75.74908,
SWE,2016-07-31,0.296436857,13.43273946,-1.13,53.28245907,75.70928,
SWE,2016-10-31,0.897761823,13.43273946,-0.02,53.28245907,75.87442,
SWE,2017-01-31,0.410769678,12.17251745,-1.66,53.26980188,76.23986,
SWE,2017-04-30,1.427513365,12.17251745,7.38,53.26980188,76.22117,
SWE,2017-07-31,0.839084503,12.17251745,-4.58,53.26980188,76.43254,
SWE,2017-10-31,0.243274195,12.17251745,0.16,53.26980188,76.50088,
SWE,2018-01-31,0.283290495,13.66090774,1.65,53.98881212,76.78753,
SWE,2018-04-30,1.170526242,13.66090774,-0.81,53.98881212,76.87794,
SWE,2018-07-31,-0.891247761,13.66090774,0.83,53.98881212,76.88078,
SWE,2018-10-31,1.419710907,13.66090774,0.74,53.98881212,76.81258,
SWE,2019-01-31,0.381806588,15.57250062,-0.52,53.39747113,76.70627,
SWE,2019-04-30,0.813238315,15.57250062,0.91,53.39747113,76.77686,
SWE,2019-07-31,-0.062227621,15.57250062,0.04,53.39747113,76.45786,
SWE,2019-10-31,0.582793228,15.57250062,-0.23,53.39747113,76.41675,
SWE,2020-01-31,-0.462129098,16.99146012,-0.16,54.11078404,75.83537,
SWE,2020-04-30,-7.937479296,16.99146012,-4.11,54.11078404,74.56883,
SWE,2020-07-31,7.215790423,16.99146012,4.84,54.11078404,74.44956,
SWE,2020-10-31,0.631168691,16.99146012,1.15,54.11078404,74.66454,
SWE,2021-01-31,1.158599124,15.51643345,0.09,52.76203422,74.44903,
SWE,2021-04-30,1.710265849,15.51643345,0.58,52.76203422,75.31976,
SWE,2021-07-31,1.965360469,15.51643345,1.51,52.76203422,75.64301,
SWE,2021-10-31,2.086700302,15.51643345,-0.36,52.76203422,76.10316,
SWE,2022-01-31,-0.650722612,13.28510696,0.08,51.07976695,76.59804,
SWE,2022-04-30,0.794178273,13.28510696,-1.25,51.07976695,77.14918,
SWE,2022-07-31,0.430340367,13.28510696,-1.93,51.07976695,77.36398,
SWE,2022-10-31,-0.80478744,13.28510696,0.11,51.07976695,77.30975,
SWE,2023-01-31,0.413378202,,-0.99,,77.56799,
SWE,2023-04-30,-0.828032504,,-0.3,,77.73667,
